Frame,Time,Object,VertexID,X,Y,Z,R,G,B,dX,dY,dZ,ID_diff
31,38347.916462951966,U3DMesh,1128,679.5526796815298,533.4032413558556,990.9404769029227,177,172,166,11.34095517931678,-3.0582615677245713,0.7966178310269925,0.0
32,39584.946026273,U3DMesh,1128,696.4853776507822,527.606701988883,991.0764034592183,177,172,166,16.932697969252445,-5.796539366972638,0.13592655629565797,0.0
33,40821.975589594025,U3DMesh,1128,716.1924259241765,521.0880100496709,990.8879394110605,177,172,166,19.70704827339432,-6.51869193921209,-0.1884640481578117,0.0
34,42059.005152915066,U3DMesh,1128,736.3142838190879,515.1697335131652,990.446749049554,177,172,166,20.121857894911386,-5.918276536505687,-0.44119036150652846,0.0
35,43296.03471623609,U3DMesh,1128,754.0402621220089,511.25499794105303,989.642789468485,177,172,166,17.72597830292102,-3.9147355721121357,-0.8039595810689661,0.0
36,44533.06427955712,U3DMesh,1128,766.7727520360665,509.9130754580149,988.7651281230075,177,172,166,12.732489914057624,-1.3419224830381609,-0.877661345477577,0.0
37,45770.09384287815,U3DMesh,1128,774.334951778118,511.13026186084886,988.0518636373788,177,172,166,7.562199742051462,1.2171864028339883,-0.7132644856286561,0.0
38,47007.12340619918,U3DMesh,1128,776.0835537093421,513.5431686425396,988.0325351744161,177,172,166,1.7486019312241297,2.412906781690765,-0.019328462962675985,0.0
39,48244.15296952021,U3DMesh,1128,771.0866016902769,516.7131783283387,989.0375847384657,177,172,166,-4.996952019065247,3.170009685799073,1.0050495640496138,0.0
40,49481.182532841245,U3DMesh,1128,758.4121395814614,520.2016734434993,991.3974543338738,177,172,166,-12.674462108815533,3.4884951151606174,2.3598695954080995,0.0
41,50718.21209616227,U3DMesh,1128,737.1282112434353,523.5700365132744,995.4425859649867,177,172,166,-21.283928338026044,3.368363069775114,4.045131631112895,0.0
0,0.0,U3DMesh,1198,600.4239466251548,482.8410404219257,990.9021630285653,183,170,161,-136.7042646182805,-40.72899609134873,-4.540422936421464,70.0
1,1237.0295633210312,U3DMesh,1198,591.4718946637514,470.7130728554847,986.991379618877,183,170,161,-8.952051961403413,-12.127967566440987,-3.9107834096882925,0.0
2,2474.0591266420624,U3DMesh,1198,580.6006031260807,463.5554231862127,984.306461593449,183,170,161,-10.871291537670686,-7.157649669272018,-2.6849180254280327,0.0
3,3711.088689963093,U3DMesh,1198,568.793300222226,460.56866629015417,982.65980327719,183,170,161,-11.807302903854747,-2.986756896058523,-1.6466583162589359,0.0
4,4948.118253284125,U3DMesh,1198,557.0332141622708,460.95337704335356,981.8637989950084,183,170,161,-11.760086059955142,0.38471075319938564,-0.7960042821815705,0.0
5,6185.147816605156,U3DMesh,1198,546.3035731562994,463.9101303218563,981.7308430718131,183,170,161,-10.729641005971416,2.956753278502731,-0.1329559231953681,0.0
6,7422.177379926186,U3DMesh,1198,537.9112064793381,468.8300687522111,981.4763709906154,183,170,161,-8.392366676961274,4.919938430354819,-0.2544720811977186,0.0
7,8659.206943247218,U3DMesh,1198,532.602054836973,474.5464397210974,982.1065455587309,183,170,161,-5.309151642365123,5.716370968886281,0.6301745681155353,0.0
8,9896.23650656825,U3DMesh,1198,531.3017160083128,479.4587841357236,984.0327972281106,183,170,161,-1.3003388286601876,4.9123444146262045,1.926251669379667,0.0
9,11133.26606988928,U3DMesh,1198,535.4605130511334,482.85826741498147,985.6237959855805,183,170,161,4.158797042820538,3.399483279257879,1.5909987574699471,0.0
10,12370.295633210311,U3DMesh,1198,545.2745025410279,484.814094445568,986.4609504567642,183,170,161,9.813989489894539,1.9558270305865335,0.8371544711836805,0.0
11,13607.325196531343,U3DMesh,1198,561.1414278421186,485.6030989130557,986.6334175861452,183,170,161,15.866925301090646,0.7890044674877004,0.17246712938106157,0.0
12,14844.354759852373,U3DMesh,1198,580.2568141088884,486.0471393559185,986.5070242915348,183,170,161,19.11538626676986,0.44404044286278577,-0.126393294610466,0.0
13,16081.384323173404,U3DMesh,1198,600.2928302322774,486.56370506746555,986.1842097895127,183,170,161,20.036016123389004,0.5165657115470594,-0.3228145020220836,0.0
14,17318.413886494436,U3DMesh,1198,618.388507247604,487.5080225976439,985.5921578500866,183,170,161,18.0956770153266,0.9443175301783526,-0.5920519394261419,0.0
15,18555.443449815466,U3DMesh,1198,631.8584292953861,488.6357142134535,984.9568695067542,183,170,161,13.46992204778212,1.1276916158096242,-0.6352883433323768,0.0
16,19792.4730131365,U3DMesh,1198,638.8548744935871,489.8382848335427,984.4197936274941,183,170,161,6.996445198200945,1.2025706200891477,-0.5370758792601009,0.0
17,21029.50257645753,U3DMesh,1198,639.997292025835,490.3737898193972,985.3409101559688,183,170,161,1.1424175322479186,0.5355049858545158,0.9211165284747267,0.0
18,22266.53213977856,U3DMesh,1198,635.1449883329182,489.31503891825275,987.2303518712055,183,170,161,-4.852303692916848,-1.0587509011444354,1.8894417152366714,0.0
19,23503.56170309959,U3DMesh,1198,625.7063523252009,486.69561992961206,988.401223335782,183,170,161,-9.438636007717264,-2.619418988640689,1.1708714645765212,0.0
20,24740.591266420623,U3DMesh,1198,613.7664811985128,482.4324808874368,988.6891425727811,183,170,161,-11.939871126688104,-4.263139042175283,0.2879192369990733,0.0
21,25977.620829741656,U3DMesh,1198,601.8012056521325,477.32631456936167,988.2693709819473,183,170,161,-11.965275546380326,-5.106166318075111,-0.41977159083376137,0.0
22,27214.650393062686,U3DMesh,1198,590.2039500234999,471.5980387436772,987.0212697540823,183,170,161,-11.597255628632524,-5.728275825684477,-1.2481012278650496,0.0
23,28451.679956383712,U3DMesh,1198,579.2615508163573,466.62675717670226,985.366381548852,183,170,161,-10.942399207142671,-4.9712815669749375,-1.654888205230236,0.0
24,29688.709519704746,U3DMesh,1198,568.1479696209569,463.20382881566627,983.6933733746861,183,170,161,-11.113581195400343,-3.4229283610359857,-1.6730081741659433,0.0
25,30925.73908302578,U3DMesh,1198,556.68008982638,462.17442110199954,982.379011103948,183,170,161,-11.467879794576902,-1.0294077136667283,-1.3143622707381155,0.0
26,32162.76864634681,U3DMesh,1198,546.3035731562994,463.9101303218563,981.7308430718131,183,170,161,-10.376516670080605,1.7357092198567443,-0.6481680321348904,0.0
27,33399.798209667846,U3DMesh,1198,537.9112064793381,468.8300687522111,981.4763709906154,183,170,161,-8.392366676961274,4.919938430354819,-0.2544720811977186,0.0
28,34636.82777298887,U3DMesh,1198,532.602054836973,474.5464397210974,982.1065455587309,183,170,161,-5.309151642365123,5.716370968886281,0.6301745681155353,0.0
29,35873.857336309906,U3DMesh,1198,531.3017160083128,479.4587841357236,984.0327972281106,183,170,161,-1.3003388286601876,4.9123444146262045,1.926251669379667,0.0
30,37110.88689963093,U3DMesh,1198,535.4605130511334,482.85826741498147,985.6237959855805,183,170,161,4.158797042820538,3.399483279257879,1.5909987574699471,0.0
31,38347.916462951966,U3DMesh,1198,545.2745025410279,484.814094445568,986.4609504567642,183,170,161,9.813989489894539,1.9558270305865335,0.8371544711836805,0.0
32,39584.946026273,U3DMesh,1198,561.1414278421186,485.6030989130557,986.6334175861452,183,170,161,15.866925301090646,0.7890044674877004,0.17246712938106157,0.0
33,40821.975589594025,U3DMesh,1198,580.2568141088884,486.0471393559185,986.5070242915348,183,170,161,19.11538626676986,0.44404044286278577,-0.126393294610466,0.0
34,42059.005152915066,U3DMesh,1198,600.2928302322774,486.56370506746555,986.1842097895127,183,170,161,20.036016123389004,0.5165657115470594,-0.3228145020220836,0.0
35,43296.03471623609,U3DMesh,1198,618.388507247604,487.5080225976439,985.5921578500866,183,170,161,18.0956770153266,0.9443175301783526,-0.5920519394261419,0.0
36,44533.06427955712,U3DMesh,1198,631.8584292953861,488.6357142134535,984.9568695067542,183,170,161,13.46992204778212,1.1276916158096242,-0.6352883433323768,0.0
37,45770.09384287815,U3DMesh,1198,640.42966797124,490.24720751155735,984.4754996954438,183,170,161,8.571238675853806,1.6114932981038237,-0.481369811310401,0.0
38,47007.12340619918,U3DMesh,1198,643.2679817657255,490.93732941098796,984.5577606336799,183,170,161,2.8383137944855434,0.6901218994306078,0.08226093823611791,0.0
39,48244.15296952021,U3DMesh,1198,639.31721796544,490.1300341929269,985.4640961788702,183,170,161,-3.950763800285472,-0.8072952180610287,0.906335545190359,0.0
40,49481.182532841245,U3DMesh,1198,627.5212238569821,487.2492761385569,987.4549501884225,183,170,161,-11.795994108457876,-2.8807580543700055,1.9908540095522085,0.0
41,50718.21209616227,U3DMesh,1198,606.8238467269501,481.7190095290606,990.7907665197441,183,170,161,-20.69737713003201,-5.530266609496323,3.3358163313216664,0.0
0,0.0,U3DMesh,1389,-628.4598241090772,224.88991700288997,1021.4659034281086,134,122,110,-1235.2836708360273,-256.8290925261706,30.675136908364493,191.0
1,1237.0295633210312,U3DMesh,1389,-662.3264769111356,235.2751706978279,1005.3021514555978,134,122,110,-33.86665280205841,10.385253694937916,-16.163751972510795,0.0
2,2474.0591266420624,U3DMesh,1389,-686.238274022084,254.33605418164896,995.71339131921,134,122,110,-23.91179711094844,19.060883483821073,-9.588760136387805,0.0
3,3711.088689963093,U3DMesh,1389,-701.3113649723858,278.12179472430915,992.0905758881208,134,122,110,-15.073090950301776,23.785740542660193,-3.6228154310891796,0.0
4,4948.118253284125,U3DMesh,1389,-708.6618992925045,302.68161959576435,993.8246580315063,134,122,110,-7.350534320118641,24.55982487145519,1.7340821433854217,0.0
5,6185.147816605156,U3DMesh,1389,-709.4060265129046,324.0647560659713,1000.306590618542,134,122,110,-0.7441272204001734,21.383136470206978,6.481932587035772,0.0
6,7422.177379926186,U3DMesh,1389,-703.7721546091564,334.5104865525077,1011.5485698394075,134,122,110,5.633871903748286,10.445730486536377,11.24197922086546,0.0
7,8659.206943247218,U3DMesh,1389,-693.8788614194875,332.4816646967523,1026.9922513617769,134,122,110,9.893293189668839,-2.028821855755382,15.443681522369388,0.0
8,9896.23650656825,U3DMesh,1389,-682.6405873043851,317.2186463340663,1044.443420057791,134,122,110,11.2382741151024,-15.263018362686012,17.451168696014065,0.0
9,11133.26606988928,U3DMesh,1389,-673.4867257702697,289.7278383518397,1061.9743143846833,134,122,110,9.153861534115435,-27.490807982226613,17.530894326892394,0.0
10,12370.295633210311,U3DMesh,1389,-667.802975954494,254.30744100195537,1076.8249185336554,134,122,110,5.683749815775741,-35.420397349884325,14.850604148972025,0.0
11,13607.325196531343,U3DMesh,1389,-662.7615838744487,216.93333595091076,1085.9475110289748,134,122,110,5.041392080045284,-37.37410505104461,9.122592495319395,0.0
12,14844.354759852373,U3DMesh,1389,-656.9116028775335,184.28638625538116,1089.5610093729565,134,122,110,5.849980996915178,-32.6469496955296,3.613498343981746,0.0
13,16081.384323173404,U3DMesh,1389,-648.8609215154174,161.15472784970666,1087.9132091637887,134,122,110,8.050681362116052,-23.1316584056745,-1.6478002091678263,0.0
14,17318.413886494436,U3DMesh,1389,-638.6391858432312,149.2064069387365,1082.8576708574817,134,122,110,10.221735672186242,-11.948320910970153,-5.055538306306971,0.0
15,18555.443449815466,U3DMesh,1389,-628.2608504789379,148.1482401926481,1074.7207384432306,134,122,110,10.37833536429332,-1.0581667460884034,-8.136932414251078,0.0
16,19792.4730131365,U3DMesh,1389,-618.6660062002084,155.4450415494426,1065.006316508309,134,122,110,9.59484427872951,7.296801356794504,-9.714421934921575,0.0
17,21029.50257645753,U3DMesh,1389,-612.1692636081723,168.8248057756067,1054.7526041139404,134,122,110,6.496742592036071,13.379764226164099,-10.253712394368677,0.0
18,22266.53213977856,U3DMesh,1389,-611.222476255534,184.92820448484952,1044.4201014809296,134,122,110,0.9467873526382391,16.10339870924281,-10.33250263301079,0.0
19,23503.56170309959,U3DMesh,1389,-616.9797202188258,199.562390719829,1034.8871456398383,134,122,110,-5.757243963291785,14.634186234979495,-9.53295584109128,0.0
20,24740.591266420623,U3DMesh,1389,-628.5108539599935,212.8677395450256,1025.5058691937452,134,122,110,-11.53113374116765,13.305348825196575,-9.381276446093125,0.0
21,25977.620829741656,U3DMesh,1389,-643.1855731143968,225.38872216829412,1016.3672760589162,134,122,110,-14.674719154403306,12.520982623268537,-9.138593134828966,0.0
22,27214.650393062686,U3DMesh,1389,-661.1180759026861,240.69477229458,1007.0022540063125,134,122,110,-17.932502788289298,15.306050126285868,-9.365022052603763,0.0
23,28451.679956383712,U3DMesh,1389,-679.5429283848998,259.42685536138436,999.2867250963193,134,122,110,-18.424852482213737,18.732083066804364,-7.715528909993168,0.0
24,29688.709519704746,U3DMesh,1389,-695.6466567510724,281.86629895540506,994.3225330136997,134,122,110,-16.103728366172618,22.4394435940207,-4.964192082619547,0.0
25,30925.73908302578,U3DMesh,1389,-706.2023467994068,305.0863031858039,994.3117116343049,134,122,110,-10.555690048334327,23.220004230398843,-0.010821379394883479,0.0
26,32162.76864634681,U3DMesh,1389,-709.4060265129046,324.0647560659713,1000.306590618542,134,122,110,-3.203679713497877,18.978452880167424,5.994878984237175,0.0
27,33399.798209667846,U3DMesh,1389,-703.7721546091564,334.5104865525077,1011.5485698394075,134,122,110,5.633871903748286,10.445730486536377,11.24197922086546,0.0
28,34636.82777298887,U3DMesh,1389,-693.8788614194875,332.4816646967523,1026.9922513617769,134,122,110,9.893293189668839,-2.028821855755382,15.443681522369388,0.0
29,35873.857336309906,U3DMesh,1389,-682.6405873043851,317.2186463340663,1044.443420057791,134,122,110,11.2382741151024,-15.263018362686012,17.451168696014065,0.0
30,37110.88689963093,U3DMesh,1389,-673.4867257702697,289.7278383518397,1061.9743143846833,134,122,110,9.153861534115435,-27.490807982226613,17.530894326892394,0.0
31,38347.916462951966,U3DMesh,1389,-667.802975954494,254.30744100195537,1076.8249185336554,134,122,110,5.683749815775741,-35.420397349884325,14.850604148972025,0.0
32,39584.946026273,U3DMesh,1389,-662.7615838744487,216.93333595091076,1085.9475110289748,134,122,110,5.041392080045284,-37.37410505104461,9.122592495319395,0.0
33,40821.975589594025,U3DMesh,1389,-656.9116028775335,184.28638625538116,1089.5610093729565,134,122,110,5.849980996915178,-32.6469496955296,3.613498343981746,0.0
34,42059.005152915066,U3DMesh,1389,-648.8609215154174,161.15472784970666,1087.9132091637887,134,122,110,8.050681362116052,-23.1316584056745,-1.6478002091678263,0.0
35,43296.03471623609,U3DMesh,1389,-638.6391858432312,149.2064069387365,1082.8576708574817,134,122,110,10.221735672186242,-11.948320910970153,-5.055538306306971,0.0
36,44533.06427955712,U3DMesh,1389,-628.2608504789379,148.1482401926481,1074.7207384432306,134,122,110,10.37833536429332,-1.0581667460884034,-8.136932414251078,0.0
37,45770.09384287815,U3DMesh,1389,-616.4267255561773,156.4209667051049,1064.355913059883,134,122,110,11.834124922760566,8.272726512456785,-10.36482538334758,0.0
38,47007.12340619918,U3DMesh,1389,-608.6473507309983,169.73295555012945,1053.3613674099,134,122,110,7.7793748251790475,13.311988845024558,-10.994545649983138,0.0
39,48244.15296952021,U3DMesh,1389,-607.4064554464263,185.93514641362106,1042.8538686653962,134,122,110,1.240895284571934,16.20219086349161,-10.507498744503664,0.0
40,49481.182532841245,U3DMesh,1389,-615.1877691454886,202.8784789814797,1033.9501839984866,134,122,110,-7.7813136990622525,16.943332567858647,-8.903684666909612,0.0
41,50718.21209616227,U3DMesh,1389,-634.4750212712122,218.41389293960515,1027.7670805812866,134,122,110,-19.287252125723626,15.535413958125446,-6.183103417200073,0.0
0,0.0,U3DMesh,1492,837.3188572533561,480.30126967292045,1001.8827302573379,137,127,115,1471.7938785245683,261.8873767333153,-25.884350323948638,103.0
1,1237.0295633210312,U3DMesh,1492,826.7466255709571,475.16270916643816,998.9237899320723,137,127,115,-10.572231682398979,-5.138560506482293,-2.958940325265644,0.0
2,2474.0591266420624,U3DMesh,1492,815.5479013576621,474.03413871353155,995.9865690126928,137,127,115,-11.198724213295009,-1.1285704529066152,-2.937220919379456,0.0
3,3711.088689963093,U3DMesh,1492,804.4020446652322,475.9021627743153,993.1224005898413,137,127,115,-11.145856692429902,1.868024060783739,-2.8641684228515487,0.0
4,4948.118253284125,U3DMesh,1492,793.9884155454287,479.753385808904,990.3826177541591,137,127,115,-10.413629119803545,3.8512230345887133,-2.739782835682149,0.0
5,6185.147816605156,U3DMesh,1492,784.9863740500145,484.57441227741344,987.8185535962878,137,127,115,-9.002041495414119,4.821026468509444,-2.564064157871371,0.0
6,7422.177379926186,U3DMesh,1492,778.3281010507105,489.45082408670044,984.8284536217715,137,127,115,-6.6582729993040175,4.876411809286992,-2.9900999745162835,0.0
7,8659.206943247218,U3DMesh,1492,774.519613237314,492.7638204193614,982.7664085983317,137,127,115,-3.808487813396482,3.312996332660987,-2.0620450234397367,0.0
8,9896.23650656825,U3DMesh,1492,774.1133114435115,492.8827424824269,982.4927911142272,137,127,115,-0.40630179380252684,0.11892206306549724,-0.273617484104534,0.0
9,11133.26606988928,U3DMesh,1492,778.1892619047468,489.22475980074415,982.416077788657,137,127,115,4.075950461235266,-3.6579826816827676,-0.07671332557015376,0.0
10,12370.295633210311,U3DMesh,1492,787.0021725966798,482.3056232453678,982.1979118743757,137,127,115,8.812910691932984,-6.919136555376326,-0.21816591428137144,0.0
11,13607.325196531343,U3DMesh,1492,800.914704093474,472.601093994924,982.0947791131944,137,127,115,13.912531496794259,-9.70452925044384,-0.10313276118131398,0.0
12,14844.354759852373,U3DMesh,1492,817.7283028927777,462.51016663893733,982.5681582786553,137,127,115,16.81359879930369,-10.09092735598665,0.47337916546098313,0.0
13,16081.384323173404,U3DMesh,1492,835.58583291432,453.78943338240845,983.6975190152175,137,127,115,17.85753002154229,-8.720733256528888,1.1293607365621483,0.0
14,17318.413886494436,U3DMesh,1492,852.2238719111051,448.4589641733039,985.2433584940492,137,127,115,16.6380389967851,-5.330469209104535,1.545839478831681,0.0
15,18555.443449815466,U3DMesh,1492,865.146193614713,447.3165317581246,987.1445956765384,137,127,115,12.92232170360785,-1.1424324151793144,1.9012371824892398,0.0
16,19792.4730131365,U3DMesh,1492,872.4791411469116,450.31424584032686,989.108338194171,137,127,115,7.332947532198659,2.9977140822022648,1.9637425176325678,0.0
17,21029.50257645753,U3DMesh,1492,874.5644995381867,455.70042930299326,992.4662742822327,137,127,115,2.085358391275122,5.386183462666395,3.357936088061706,0.0
18,22266.53213977856,U3DMesh,1492,870.8515943748905,461.9118259168632,996.4696153862214,137,127,115,-3.7129051632962273,6.211396613869965,4.00334110398876,0.0
19,23503.56170309959,U3DMesh,1492,862.2177915763132,467.91050079274476,999.0249075443468,137,127,115,-8.633802798577335,5.998674875881534,2.555292158125326,0.0
20,24740.591266420623,U3DMesh,1492,850.546234401138,472.70701804988266,1000.1731234666543,137,127,115,-11.671557175175167,4.796517257137907,1.148215922307486,0.0
21,25977.620829741656,U3DMesh,1492,838.2342728749742,475.62585334000124,1000.1544699446289,137,127,115,-12.311961526163827,2.9188352901185795,-0.018653522025374514,0.0
22,27214.650393062686,U3DMesh,1492,826.1632533571048,476.7836449403484,998.8145492158591,137,127,115,-12.071019517869331,1.1577916003471387,-1.3399207287698118,0.0
23,28451.679956383712,U3DMesh,1492,815.0100463569472,477.1938423414356,996.5360416296327,137,127,115,-11.153207000157636,0.4101974010872027,-2.2785075862263966,0.0
24,29688.709519704746,U3DMesh,1492,804.3338105177356,478.2278421835748,993.7028017985224,137,127,115,-10.676235839211586,1.0339998421392238,-2.8332398311102907,0.0
25,30925.73908302578,U3DMesh,1492,793.9051165227318,480.82771690674815,990.6656739933348,137,127,115,-10.428693995003869,2.5998747231733432,-3.037127805187538,0.0
26,32162.76864634681,U3DMesh,1492,784.9863740500145,484.57441227741344,987.8185535962878,137,127,115,-8.918742472717213,3.746695370665293,-2.8471203970470924,0.0
27,33399.798209667846,U3DMesh,1492,778.3281010507105,489.45082408670044,984.8284536217715,137,127,115,-6.6582729993040175,4.876411809286992,-2.9900999745162835,0.0
28,34636.82777298887,U3DMesh,1492,774.519613237314,492.7638204193614,982.7664085983317,137,127,115,-3.808487813396482,3.312996332660987,-2.0620450234397367,0.0
29,35873.857336309906,U3DMesh,1492,774.1133114435115,492.8827424824269,982.4927911142272,137,127,115,-0.40630179380252684,0.11892206306549724,-0.273617484104534,0.0
30,37110.88689963093,U3DMesh,1492,778.1892619047468,489.22475980074415,982.416077788657,137,127,115,4.075950461235266,-3.6579826816827676,-0.07671332557015376,0.0
31,38347.916462951966,U3DMesh,1492,787.0021725966798,482.3056232453678,982.1979118743757,137,127,115,8.812910691932984,-6.919136555376326,-0.21816591428137144,0.0
32,39584.946026273,U3DMesh,1492,800.914704093474,472.601093994924,982.0947791131944,137,127,115,13.912531496794259,-9.70452925044384,-0.10313276118131398,0.0
33,40821.975589594025,U3DMesh,1492,817.7283028927777,462.51016663893733,982.5681582786553,137,127,115,16.81359879930369,-10.09092735598665,0.47337916546098313,0.0
34,42059.005152915066,U3DMesh,1492,835.58583291432,453.78943338240845,983.6975190152175,137,127,115,17.85753002154229,-8.720733256528888,1.1293607365621483,0.0
35,43296.03471623609,U3DMesh,1492,852.2238719111051,448.4589641733039,985.2433584940492,137,127,115,16.6380389967851,-5.330469209104535,1.545839478831681,0.0
36,44533.06427955712,U3DMesh,1492,865.146193614713,447.3165317581246,987.1445956765384,137,127,115,12.92232170360785,-1.1424324151793144,1.9012371824892398,0.0
37,45770.09384287815,U3DMesh,1492,874.0745348340113,450.05415545253834,989.3896918259987,137,127,115,8.928341219298318,2.7376236944137418,2.2450961494603234,0.0
38,47007.12340619918,U3DMesh,1492,877.7235602234525,454.91973546437845,992.0279589309924,137,127,115,3.649025389441249,4.865580011840109,2.6382671049937017,0.0
39,48244.15296952021,U3DMesh,1492,874.8860601532391,461.2912121438549,995.0432218496395,137,127,115,-2.837500070213423,6.371476679476473,3.0152629186470676,0.0
40,49481.182532841245,U3DMesh,1492,864.3548249935756,468.54652584117844,998.41930544006,137,127,115,-10.531235159663538,7.2553136973235155,3.376083590420535,0.0
41,50718.21209616227,U3DMesh,1492,844.9226451146666,476.0636169065598,1002.1400345603743,137,127,115,-19.432179878908983,7.517091065381351,3.7207291203142177,0.0
0,0.0,U3DMesh,1724,872.2347902031861,396.8706759076954,977.922908159317,143,134,129,27.312145088519515,-79.1929409988644,-24.21712640105727,232.0
1,1237.0295633210312,U3DMesh,1724,866.4200929158025,394.0672205429777,977.795924756478,143,134,129,-5.814697287383638,-2.8034553647177063,-0.1269834028389596,0.0
2,2474.0591266420624,U3DMesh,1724,857.5938113983319,393.7770904465245,977.3536948222156,143,134,129,-8.826281517470534,-0.290130096453197,-0.4422299342624001,0.0
3,3711.088689963093,U3DMesh,1724,846.8492264409768,395.2959248463958,976.6519102856947,143,134,129,-10.744584957355073,1.5188343998713094,-0.7017845365209041,0.0
4,4948.118253284125,U3DMesh,1724,835.2796188339396,397.9193629706514,975.7462630760799,143,134,129,-11.569607607037256,2.6234381242555855,-0.9056472096148127,0.0
5,6185.147816605156,U3DMesh,1724,823.9782693674244,400.9430440473522,974.6924451225361,143,134,129,-11.301349466515148,3.023681076700825,-1.0538179535437848,0.0
6,7422.177379926186,U3DMesh,1724,814.4623128105375,403.90344364403825,972.9426871596181,143,134,129,-9.515956556886977,2.9603995966860452,-1.749757962918011,0.0
7,8659.206943247218,U3DMesh,1724,807.4176543561821,405.34495600644664,971.7724363132794,143,134,129,-7.044658454355385,1.441512362408389,-1.1702508463387176,0.0
8,9896.23650656825,U3DMesh,1724,803.8358030774531,403.94265570330344,972.06747405635,143,134,129,-3.5818512787290047,-1.4023003031431927,0.29503774307056574,0.0
9,11133.26606988928,U3DMesh,1724,805.2264827877871,399.3204986844162,972.2393287531054,143,134,129,1.390679710333984,-4.622157018887265,0.17185469675541754,0.0
10,12370.295633210311,U3DMesh,1724,811.9026420940048,391.97850307409465,971.8254135957634,143,134,129,6.676159306217755,-7.341995610321533,-0.41391515734198947,0.0
11,13607.325196531343,U3DMesh,1724,824.1476207551245,382.29035100132387,971.0383535832584,143,134,129,12.244978661119717,-9.688152072770777,-0.7870600125049805,0.0
12,14844.354759852373,U3DMesh,1724,839.6065215631068,372.44270525044226,970.2487009641098,143,134,129,15.458900807982218,-9.847645750881611,-0.7896526191485691,0.0
13,16081.384323173404,U3DMesh,1724,856.3801410880334,364.02982617332816,969.5578933336166,143,134,129,16.77361952492663,-8.412879077114098,-0.690807630493282,0.0
14,17318.413886494436,U3DMesh,1724,872.3318685878903,358.9327391875317,968.7687489665741,143,134,129,15.95172749985693,-5.097086985796466,-0.7891443670424678,0.0
15,18555.443449815466,U3DMesh,1724,885.3228117672855,358.0669923727578,968.1239199200908,143,134,129,12.99094317939523,-0.8657468147738996,-0.6448290464833235,0.0
16,19792.4730131365,U3DMesh,1724,893.5443015560822,361.4604852721416,967.7123651956632,143,134,129,8.221489788796703,3.39349289938383,-0.41155472442756036,0.0
17,21029.50257645753,U3DMesh,1724,897.2154013093228,367.3944856256336,969.0103770780046,143,134,129,3.6710997532405827,5.934000353491967,1.2980118823413704,0.0
18,22266.53213977856,U3DMesh,1724,895.9088019755843,374.43850188150054,971.689452064579,143,134,129,-1.306599333738518,7.04401625586695,2.679074986574392,0.0
19,23503.56170309959,U3DMesh,1724,890.5492522627408,381.7085459601419,973.8079249781393,143,134,129,-5.359549712843545,7.2700440786413765,2.1184729135603675,0.0
20,24740.591266420623,U3DMesh,1724,882.7329294442302,388.1114747384704,975.5083274199209,143,134,129,-7.816322818510571,6.402928778328487,1.7004024417815344,0.0
21,25977.620829741656,U3DMesh,1724,874.1824852000772,392.663966243935,976.904961046947,143,134,129,-8.550444244153027,4.552491505464616,1.3966336270261763,0.0
22,27214.650393062686,U3DMesh,1724,865.2593217525983,395.1589468110001,977.5539513610398,143,134,129,-8.923163447478828,2.494980567065056,0.6489903140927709,0.0
23,28451.679956383712,U3DMesh,1724,856.0181175033324,396.2262025632726,977.5059025612771,143,134,129,-9.241204249265934,1.0672557522725015,-0.04804879976268239,0.0
24,29688.709519704746,U3DMesh,1724,845.8530671959795,397.0536124351455,976.84490246572,143,134,129,-10.165050307352885,0.8274098718729306,-0.6610000955571422,0.0
25,30925.73908302578,U3DMesh,1724,834.731886031678,398.70975824807596,975.8366612570394,143,134,129,-11.12118116430156,1.656145812930447,-1.0082412086806016,0.0
26,32162.76864634681,U3DMesh,1724,823.9782693674244,400.9430440473522,974.6924451225361,143,134,129,-10.753616664253514,2.2332857992762456,-1.1442161345032673,0.0
27,33399.798209667846,U3DMesh,1724,814.4623128105375,403.90344364403825,972.9426871596181,143,134,129,-9.515956556886977,2.9603995966860452,-1.749757962918011,0.0
28,34636.82777298887,U3DMesh,1724,807.4176543561821,405.34495600644664,971.7724363132794,143,134,129,-7.044658454355385,1.441512362408389,-1.1702508463387176,0.0
29,35873.857336309906,U3DMesh,1724,803.8358030774531,403.94265570330344,972.06747405635,143,134,129,-3.5818512787290047,-1.4023003031431927,0.29503774307056574,0.0
30,37110.88689963093,U3DMesh,1724,805.2264827877871,399.3204986844162,972.2393287531054,143,134,129,1.390679710333984,-4.622157018887265,0.17185469675541754,0.0
31,38347.916462951966,U3DMesh,1724,811.9026420940048,391.97850307409465,971.8254135957634,143,134,129,6.676159306217755,-7.341995610321533,-0.41391515734198947,0.0
32,39584.946026273,U3DMesh,1724,824.1476207551245,382.29035100132387,971.0383535832584,143,134,129,12.244978661119717,-9.688152072770777,-0.7870600125049805,0.0
33,40821.975589594025,U3DMesh,1724,839.6065215631068,372.44270525044226,970.2487009641098,143,134,129,15.458900807982218,-9.847645750881611,-0.7896526191485691,0.0
34,42059.005152915066,U3DMesh,1724,856.3801410880334,364.02982617332816,969.5578933336166,143,134,129,16.77361952492663,-8.412879077114098,-0.690807630493282,0.0
35,43296.03471623609,U3DMesh,1724,872.3318685878903,358.9327391875317,968.7687489665741,143,134,129,15.95172749985693,-5.097086985796466,-0.7891443670424678,0.0
